PopulationID,arrestdate,verdictdate,jailed
63432,2011-05-11,2012-04-30,1
63432,2011-05-20,2012-08-05,1
63432,2015-07-19,2015-10-19,0
63434,2009-03-01,2009-06-10,0
63434,2009-08-17,2009-09-01,0
63434,2015-06-21,2015-12-17,1
63435,2006-07-07,2006-08-14,1
63435,2012-05-27,2012-09-04,1
63435,2012-05-30,2014-06-12,0
63436,2004-01-16,2004-02-29,0
63437,2008-04-15,2008-04-28,0
63438,2001-10-13,2003-09-13,0
63442,2000-03-23,2000-06-17,0
63442,2001-08-30,2002-01-22,1
63442,2001-09-12,2002-09-14,1
63442,2005-07-04,2005-10-03,1
63442,2007-10-07,2007-11-25,1
63442,2007-09-01,2007-11-22,1
63442,2007-10-14,2009-10-09,0
63442,2009-07-05,2009-11-28,1
63442,2011-11-16,2011-12-04,1
63446,2009-06-14,2009-08-01,0
63446,2011-05-04,2011-11-18,0
63446,2015-05-17,2015-08-31,0
63450,2000-12-12,2001-02-11,0
63451,2001-08-26,2001-09-28,0
63452,2002-12-22,2003-03-07,0
63452,2008-04-11,2008-06-07,0
63452,2008-05-15,2008-06-23,0
63452,2008-04-19,2008-08-19,0
63452,2008-05-21,2009-05-13,0
63452,2008-04-20,2009-05-30,1
63452,2014-12-25,2015-03-11,0
63452,2014-11-18,2015-07-30,0
63452,2014-11-13,2015-11-09,0
63452,2015-01-08,2015-11-21,0
63455,2010-07-08,2010-09-07,0
63455,2012-02-17,2012-05-22,1
63455,2012-07-22,2013-04-04,0
63455,2012-02-20,2013-03-31,1
63458,2011-09-07,2011-09-11,0
63458,2011-05-03,2012-10-19,0
63459,2009-07-06,2009-09-29,0
63460,2005-11-15,2006-05-24,1
63460,2005-11-04,2007-01-14,1
63460,2005-11-07,2008-08-18,1
63462,2015-05-05,2015-11-28,0
63464,2007-02-14,2007-03-15,0
63464,2008-02-03,2008-03-05,0
63464,2008-04-01,2008-06-06,0
63464,2008-08-19,2009-02-13,1
63465,2007-09-30,2007-11-15,0
63465,2009-04-10,2009-07-13,1
63465,2010-10-09,2011-03-18,1
63466,2008-01-22,2008-03-04,0
63466,2008-01-29,2009-04-14,0
63467,2007-08-19,2008-06-06,0
63467,2008-09-04,2009-06-06,1
63467,2009-08-10,2009-10-15,0
63467,2011-12-18,2012-04-12,0
63469,2006-08-30,2006-08-31,0
63471,2013-06-02,2013-12-05,0
63472,2006-02-14,2006-02-24,0
63473,2013-09-22,2013-10-05,0
63473,2013-09-04,2013-11-18,0
63475,2007-11-27,2008-07-25,0
63476,2006-06-19,2006-08-25,0
63477,2009-06-20,2009-09-02,0
63477,2009-09-22,2010-07-11,1
63477,2009-06-27,2010-09-04,0
63477,2009-09-29,2011-10-02,1
63477,2013-04-06,2013-08-07,1
63477,2013-04-07,2014-11-28,1
63479,2005-10-24,2006-03-19,0
63481,2002-09-08,2002-10-25,0
63483,2009-03-05,2009-05-07,0
63483,2010-11-13,2011-02-11,0
63483,2010-11-26,2012-08-30,0
63484,2013-02-26,2014-02-23,0
63488,2005-10-25,2006-08-28,0
63488,2008-11-13,2008-11-25,0
63488,2008-11-18,2009-06-15,0
63489,2005-05-03,2005-08-30,1
63489,2010-11-15,2011-02-08,0
63489,2011-08-04,2011-11-29,0
63489,2011-09-18,2013-07-17,0
63489,2014-06-02,2014-09-17,1
63491,2008-06-05,2008-08-08,0
63492,2001-05-30,2002-08-23,0
63492,2002-12-17,2003-09-05,1
63492,2001-06-05,2003-10-15,0
63493,2000-08-29,2000-11-20,0
63494,2006-04-17,2006-07-04,0
63494,2007-12-31,2008-05-19,0
63494,2008-08-10,2009-07-09,0
63495,2002-04-25,2002-05-30,0
63495,2006-06-19,2006-09-17,0
63496,2000-02-28,2000-05-16,0
63496,2002-10-18,2003-04-15,1
63496,2002-07-03,2003-09-22,1
63496,2009-06-28,2010-07-24,1
63497,2004-10-12,2004-12-21,0
63500,2002-07-25,2002-10-04,0
63500,2002-08-04,2004-01-01,0
63500,2011-08-26,2011-09-13,0
63502,2003-08-04,2003-09-23,0
63502,2003-07-28,2005-02-13,1
63502,2003-08-11,2005-08-29,1
63503,2003-10-04,2004-02-11,0
63503,2003-12-24,2004-04-04,0
63503,2004-04-27,2004-05-24,0
63503,2005-06-03,2005-08-20,1
63503,2010-07-10,2010-09-12,0
63505,2009-04-17,2009-05-06,0
63505,2011-02-13,2011-11-19,1
63505,2011-02-22,2015-07-19,0
63505,2015-06-04,2015-07-15,1
63506,2004-04-08,2004-07-01,0
63506,2004-07-09,2004-09-29,0
63506,2010-03-06,2010-03-22,0
63508,2009-09-18,2010-03-06,0
63508,2010-05-02,2010-06-07,0
63508,2010-05-07,2013-11-29,0
63509,2000-09-09,2000-09-28,0
63511,2004-10-26,2005-10-28,0
63511,2012-08-15,2013-08-11,1
63514,2010-09-11,2011-01-15,0
63515,2003-09-26,2003-12-09,0
63515,2004-03-13,2004-06-30,1
63515,2005-06-14,2005-09-13,1
63515,2008-12-04,2009-02-28,1
63515,2010-09-23,2011-07-31,0
63515,2012-06-21,2013-01-21,1
63515,2013-08-31,2014-01-03,0
63515,2014-03-22,2014-05-07,1
63515,2014-10-23,2014-11-28,0
63515,2014-10-30,2015-12-25,0
63518,2004-11-21,2005-07-01,0
63519,2000-11-09,2000-12-26,0
63521,2006-01-01,2006-07-13,0
63521,2012-09-10,2012-12-07,0
63521,2013-09-26,2013-11-02,0
63522,2002-09-02,2002-10-10,0
63522,2005-03-05,2007-04-01,1
63522,2012-05-20,2012-07-09,0
63527,2005-12-28,2006-05-17,1
63527,2006-05-01,2006-07-20,1
63527,2010-02-18,2010-06-11,0
63527,2012-08-17,2013-01-26,0
63530,2008-04-10,2008-06-29,0
63536,2010-07-29,2010-10-01,0
63538,2015-03-13,2015-04-20,0
63541,2002-06-08,2003-03-06,0
63544,2010-05-02,2010-11-19,0
63544,2010-11-30,2011-10-05,0
63545,2009-03-23,2009-05-02,0
63545,2009-09-15,2010-08-12,1
63545,2011-05-25,2012-02-29,0
63545,2012-08-09,2013-03-14,0
63546,2000-11-14,2001-01-15,0
63546,2011-02-08,2011-05-18,0
63546,2011-11-16,2012-01-27,0
63546,2014-03-18,2014-09-08,0
63549,2000-05-24,2000-06-08,0
63549,2000-07-25,2000-08-04,0
63549,2005-10-19,2006-02-14,0
63549,2006-10-29,2007-07-01,0
63549,2014-08-19,2014-09-03,0
63550,2007-04-09,2007-10-02,0
63550,2007-04-08,2008-12-04,1
63550,2015-09-21,2015-09-21,1
63552,2004-07-22,2004-08-09,0
63555,2000-08-19,2000-09-21,0
63555,2001-12-07,2001-12-21,1
63555,2004-12-03,2005-05-12,1
63555,2008-09-11,2008-11-19,1
63555,2010-05-21,2011-03-17,1
63557,2010-09-29,2011-07-12,0
63561,2001-07-11,2001-09-15,0
63561,2004-01-17,2004-03-30,0
63561,2010-09-02,2010-10-12,0
63563,2002-08-06,2003-05-01,0
63563,2008-07-30,2009-02-27,0
63564,2008-02-17,2008-03-12,0
63564,2008-07-21,2009-02-19,1
63564,2011-09-23,2011-09-24,1
63564,2013-04-12,2013-06-23,0
63564,2014-01-23,2015-05-11,1
63564,2014-05-19,2015-05-01,1
63566,2008-12-06,2009-05-26,0
63567,2004-02-22,2004-04-09,0
63567,2006-10-04,2006-11-07,0
63567,2009-08-18,2009-10-27,0
63567,2011-06-05,2012-02-04,0
63568,2008-07-30,2008-11-10,0
63571,2007-12-20,2008-02-10,0
63571,2007-09-11,2008-02-08,0
63571,2009-07-29,2010-06-05,0
63571,2009-07-27,2011-08-02,0
63571,2013-04-23,2013-10-06,1
63573,2011-12-06,2012-03-30,1
63573,2013-11-24,2014-03-06,0
63573,2014-04-01,2014-09-04,1
63574,2006-11-27,2007-02-13,0
63574,2009-08-31,2010-03-21,0
63575,2008-09-18,2009-01-13,0
63576,2007-12-08,2008-09-05,0
63576,2009-06-08,2009-08-31,1
63577,2006-08-20,2007-09-09,1
63577,2009-07-14,2009-08-15,1
63577,2013-06-30,2013-08-17,1
63580,2007-04-06,2007-05-13,0
63580,2007-08-28,2007-10-09,0
63582,2008-01-22,2008-09-08,1
63586,2008-01-02,2010-04-03,0
63587,2001-05-06,2001-09-21,0
63587,2002-02-12,2002-04-02,0
63587,2006-03-30,2006-06-06,0
63589,2003-07-07,2003-12-29,0
63590,2006-12-01,2007-09-22,0
63590,2008-12-15,2009-08-19,1
63590,2008-12-23,2012-08-13,0
63592,2002-04-25,2002-10-10,0
63593,2004-05-16,2004-12-04,1
63593,2009-01-16,2009-04-10,1
63593,2008-09-12,2009-04-29,1
63594,2013-05-14,2014-02-10,0
63596,2005-04-13,2007-08-07,0
63596,2005-04-15,2009-05-31,1
63596,2011-08-11,2011-12-19,1
63596,2015-07-25,2015-08-01,0
63596,2015-07-24,2015-12-21,1
63597,2009-06-04,2009-08-07,0
63597,2009-05-28,2010-08-28,0
63599,2003-01-07,2003-03-11,0
63599,2005-04-07,2005-07-20,0
63600,2007-06-03,2007-06-18,0
63603,2003-06-14,2003-09-26,0
63603,2005-05-19,2005-06-09,0
63604,2007-01-16,2007-04-21,0
63604,2007-06-01,2008-02-16,0
63605,2003-08-13,2003-10-07,0
63606,2007-06-25,2007-09-24,0
63611,2005-12-29,2006-04-14,0
63611,2013-04-09,2014-12-23,0
63613,2006-02-11,2006-09-13,1
63613,2006-02-02,2009-03-03,1
63613,2011-07-12,2011-10-07,1
63613,2012-08-11,2013-03-07,1
63613,2015-08-15,2015-11-07,0
63617,2008-11-14,2010-01-06,0
63617,2010-12-23,2011-03-11,1
63617,2014-01-04,2014-05-05,0
63617,2015-02-20,2015-07-30,1
63618,2002-02-02,2002-03-15,0
63618,2003-01-08,2003-12-26,1
63620,2001-07-07,2001-08-29,0
63621,2005-12-18,2006-04-06,0
63621,2006-07-26,2006-09-22,0
63621,2006-08-08,2009-12-17,0
63622,2001-04-26,2001-07-29,1
63622,2002-10-05,2003-03-25,1
63622,2002-10-19,2003-04-30,1
63624,2005-10-26,2006-01-11,0
63624,2013-08-15,2014-02-01,0
63625,2008-06-13,2008-09-14,0
63625,2009-02-16,2009-05-25,0
63626,2004-01-27,2004-04-24,0
63626,2004-01-30,2005-11-30,1
63627,2008-05-22,2008-11-29,0
63630,2004-08-25,2004-11-30,1
63630,2006-05-10,2006-07-07,0
63630,2008-01-18,2008-05-24,0
63630,2008-12-31,2009-09-29,1
63631,2002-06-24,2002-07-03,0
63631,2002-11-26,2003-03-02,0
63631,2003-03-20,2003-04-01,0
63631,2005-06-19,2005-10-07,0
63631,2012-11-13,2013-04-11,1
63633,2000-11-23,2001-04-25,0
63633,2006-04-28,2006-07-27,0
63634,2003-01-16,2003-04-21,0
63634,2009-06-07,2011-04-10,0
63635,2008-03-25,2008-10-28,0
63635,2008-08-15,2008-11-24,0
63635,2008-04-09,2011-08-24,1
63635,2011-02-10,2011-09-18,1
63635,2014-01-06,2014-03-15,0
63635,2014-05-19,2015-02-12,1
63637,2006-12-06,2007-01-13,0
63637,2006-10-22,2008-01-22,0
63637,2008-04-08,2008-05-20,0
63637,2008-03-31,2009-10-06,0
63637,2011-08-19,2012-02-05,0
63637,2011-08-08,2012-06-05,1
63639,2004-02-18,2004-07-06,0
63639,2012-07-08,2015-02-27,0
63641,2002-10-11,2003-07-18,0
63641,2003-12-20,2004-04-28,0
63641,2007-02-13,2007-05-12,0
63641,2009-07-02,2009-09-04,0
63642,2013-11-12,2014-05-04,0
63644,2004-07-23,2004-11-09,0
63644,2004-09-28,2004-12-04,0
63644,2006-05-27,2007-03-10,0
63644,2012-03-11,2013-12-04,0
63645,2014-02-23,2014-06-19,0
63649,2006-02-21,2006-04-08,0
63651,2008-08-10,2008-10-21,0
63652,2008-05-14,2008-07-25,0
63653,2007-05-15,2007-10-09,0
63653,2013-07-24,2013-10-08,1
63654,2008-10-12,2008-11-10,0
63655,2004-03-21,2004-06-19,0
63655,2006-11-09,2007-02-10,1
63657,2002-07-10,2002-08-01,1
63657,2005-02-20,2005-08-17,0
63658,2001-11-02,2002-01-28,0
63658,2003-01-15,2003-08-27,0
63658,2004-06-13,2005-01-30,1
63658,2011-01-09,2011-03-30,1
63658,2014-01-12,2014-02-23,0
63659,2008-06-30,2009-02-09,1
63662,2010-09-29,2011-02-23,0
63662,2011-06-07,2011-06-15,0
63662,2010-09-21,2011-10-04,0
63662,2011-05-05,2011-12-22,1
63662,2011-06-07,2013-09-14,0
63663,2008-03-07,2008-12-16,0
63666,2005-10-06,2006-05-01,0
63668,2001-03-06,2001-04-24,0
63668,2001-03-19,2002-07-10,0
63669,2001-03-21,2001-06-27,0
63671,2008-03-17,2008-08-29,0
63671,2009-03-30,2009-05-25,0
63673,2001-06-17,2001-07-11,1
63673,2001-06-16,2002-10-28,0
63673,2002-07-10,2002-12-13,1
63673,2004-09-01,2004-09-06,0
63673,2002-07-14,2006-09-05,0
63673,2006-05-26,2006-12-22,0
63673,2010-06-16,2011-04-25,1
63675,2001-12-31,2002-10-19,0
63675,2002-01-06,2005-05-19,0
63675,2005-11-18,2006-05-13,1
63675,2002-01-04,2006-07-27,0
63675,2009-08-07,2009-10-10,0
63675,2010-10-02,2011-05-06,1
63675,2010-11-14,2011-06-27,1
63677,2006-07-21,2006-07-31,0
63677,2006-08-16,2006-09-27,0
63677,2006-09-06,2006-10-18,0
63679,2002-06-19,2002-06-26,1
63679,2002-08-26,2002-12-08,1
63679,2007-09-29,2007-12-31,0
63684,2002-10-09,2003-02-02,1
63684,2002-09-10,2003-01-21,1
63684,2004-03-26,2006-04-27,1
63685,2001-08-04,2001-11-01,0
63686,2003-09-28,2004-02-29,0
63686,2003-09-28,2005-03-03,1
63686,2006-06-13,2006-09-05,1
63687,2003-11-11,2004-01-07,0
63687,2007-10-14,2008-06-09,0
63688,2000-07-02,2000-10-31,0
63688,2001-06-29,2001-11-18,1
63688,2007-01-29,2007-04-08,1
63689,2010-01-02,2011-02-17,0
63690,2005-11-02,2005-12-09,0
63691,2005-09-03,2005-12-03,0
63692,2004-09-28,2005-01-04,0
63693,2005-08-01,2005-12-08,1
63693,2006-03-12,2006-05-22,0
63693,2007-10-22,2008-04-20,0
63695,2009-08-22,2009-10-06,0
63695,2010-02-12,2010-06-20,1
63695,2009-09-03,2011-08-16,0
63695,2011-06-18,2011-08-21,0
63695,2010-12-18,2011-08-30,0
63695,2010-11-30,2012-02-04,0
63695,2014-05-17,2014-11-23,1
63696,2000-06-24,2000-08-14,0
63697,2004-12-22,2005-05-30,0
63697,2005-09-20,2006-10-03,1
63697,2006-09-22,2006-10-01,1
63697,2007-11-12,2008-09-11,1
63698,2004-03-06,2004-04-20,0
63699,2004-07-22,2004-10-29,0
63700,2005-08-16,2008-10-03,0
63701,2001-10-17,2010-04-12,0
63701,2001-10-14,2013-04-13,0
63706,2011-05-14,2011-11-29,0
63706,2012-05-21,2012-06-30,0
63706,2011-05-01,2013-09-17,0
63707,2009-01-06,2009-06-11,0
63708,2002-05-01,2002-06-26,0
63710,2007-06-30,2007-09-29,0
63711,2004-06-29,2004-10-04,0
63711,2005-07-05,2005-11-23,1
63712,2001-03-18,2001-04-29,0
63712,2001-06-17,2001-07-16,0
63712,2009-07-25,2001-12-22,0
63712,2002-03-10,2002-06-11,1
63712,2005-07-16,2005-11-13,1
63714,2007-11-04,2007-12-21,0
63714,2009-11-08,2010-09-01,0
63714,2011-12-10,2012-05-09,0
63716,2007-01-29,2007-03-04,0
63717,2001-06-01,2001-08-30,1
63717,2001-05-28,2001-10-27,1
63717,2001-04-28,2001-11-21,1
63717,2004-12-21,2005-03-08,1
63717,2005-06-04,2005-06-18,1
63717,2005-06-07,2006-06-26,0
63717,2006-05-09,2006-10-10,1
63717,2007-11-06,2007-12-02,1
63718,2001-12-22,2002-04-30,1
63718,2003-09-12,2003-12-09,1
63723,2008-01-30,2008-06-21,0
63723,2008-07-13,2008-07-20,0
63723,2010-05-27,2010-07-16,0
63723,2010-07-05,2010-12-10,1
63723,2011-11-06,2011-12-26,0
63723,2011-11-03,2013-02-23,1
63724,2004-04-01,2004-05-21,0
63724,2004-03-24,2005-12-09,1
63724,2009-05-23,2009-06-08,0
63727,2010-11-30,2011-04-24,0
63729,2004-09-02,2004-10-09,0
63729,2004-08-29,2007-08-19,0
63730,2002-11-25,2003-06-11,0
63731,2009-08-30,2010-02-08,1
63731,2013-05-30,2013-07-11,1
63733,2007-04-08,2007-05-19,1
63733,2007-04-22,2007-11-26,1
63733,2008-01-21,2008-02-10,0
63733,2008-09-25,2009-01-22,0
63733,2012-03-29,2012-07-28,0
63733,2014-08-08,2014-10-07,1
63733,2014-12-24,2015-04-10,0
63733,2014-11-04,2015-04-20,0
63733,2014-12-21,2015-08-27,0
63733,2015-08-20,2015-09-24,0
63735,2006-06-03,2007-01-20,0
63735,2006-06-07,2008-12-18,0
63735,2009-02-16,2009-04-05,0
63735,2009-09-27,2010-06-14,0
63736,2003-12-29,2004-04-03,0
63736,2007-07-01,2007-07-06,0
63747,2002-01-26,2002-03-12,0
63747,2002-04-21,2002-05-07,0
63747,2005-10-07,2005-12-05,0
63747,2006-07-03,2006-11-10,1
63747,2007-10-29,2007-12-25,0
63747,2006-06-21,2011-05-15,0
63749,2006-06-11,2006-11-17,1
63749,2010-03-07,2010-05-07,1
63749,2010-06-11,2010-06-25,1
63749,2009-09-05,2011-01-31,0
63749,2011-01-25,2011-09-22,1
63750,2007-12-30,2010-06-23,0
63750,2007-12-24,2011-10-26,0
63751,2001-07-16,2001-10-28,0
63751,2002-02-19,2002-07-20,1
63751,2005-05-17,2005-11-17,0
63751,2005-05-09,2007-04-19,0
63751,2014-02-16,2014-07-30,1
63752,2009-10-01,2010-04-21,0
63752,2011-10-10,2012-04-11,0
63752,2009-09-21,2013-10-15,0
63753,2009-03-04,2009-07-05,0
63753,2009-10-26,2010-02-06,0
63753,2010-05-30,2010-12-22,1
63754,2002-06-02,2002-08-17,1
63754,2003-03-01,2003-04-09,0
63754,2004-04-20,2005-09-11,1
63754,2002-05-24,2006-07-06,0
63755,2003-09-25,2003-12-02,0
63757,2005-04-23,2005-07-14,0
63759,2001-09-06,2002-02-19,0
63759,2008-06-21,2009-01-11,1
63759,2008-07-08,2013-09-22,1
63762,2004-07-11,2004-08-06,0
63764,2009-08-23,2009-10-20,0
63765,2008-10-24,2012-01-17,0
63766,2013-07-29,2014-04-04,0
63768,2001-12-07,2003-09-05,0
63768,2001-12-03,2004-08-20,0
63768,2007-09-18,2007-10-12,0
63769,2006-07-03,2007-01-13,0
63773,2008-08-25,2009-01-16,0
63775,2002-12-02,2003-05-11,0
63776,2004-11-12,2005-04-16,0
63777,2001-11-04,2002-03-09,0
63777,2001-10-31,2002-11-07,0
63777,2002-09-16,2003-01-23,0
63777,2004-07-26,2005-01-10,0
63777,2005-07-03,2005-08-17,1
63777,2009-03-27,2009-09-11,0
63777,2009-10-24,2010-08-18,1
63777,2009-04-14,2010-11-07,0
63778,2005-04-27,2005-06-12,0
63780,2000-10-25,2001-04-06,0
63785,2011-07-07,2011-09-21,0
63785,2014-09-23,2014-11-17,0
63789,2003-06-08,2003-08-27,0
63789,2004-01-07,2004-07-04,0
63789,2012-06-19,2012-08-08,0
63789,2013-10-23,2014-01-04,1
63792,2011-08-19,2012-06-02,1
63792,2011-08-06,2012-09-20,1
63793,2009-08-11,2010-07-08,0
63794,2005-05-19,2005-06-23,0
63795,2002-08-30,2002-11-04,1
63795,2005-03-10,2005-09-07,1
63795,2005-02-27,2005-11-05,1
63795,2007-04-03,2007-05-02,1
63795,2009-05-09,2010-05-05,1
63795,2005-03-07,2014-03-09,0
63797,2007-07-15,2007-09-29,0
63798,2001-01-19,2001-06-19,0
63798,2002-08-26,2003-10-26,0
63798,2004-01-31,2004-03-25,1
63798,2004-01-02,2005-02-27,0
63798,2009-07-14,2009-11-08,0
63798,2011-04-24,2012-04-01,1
63798,2013-08-30,2014-03-20,1
63798,2015-08-02,2016-01-07,1
63800,2003-10-15,2004-01-26,1
63800,2004-03-02,2004-03-03,1
63800,2003-09-26,2005-04-15,0
63800,2004-12-12,2006-02-08,0
63800,2007-03-12,2007-05-17,1
63800,2013-09-23,2013-10-16,0
63800,2013-09-21,2014-10-08,1
63800,2014-10-03,2014-10-26,1
63804,2005-03-26,2005-07-02,0
63804,2007-08-06,2008-06-29,1
63806,2008-05-21,2008-09-03,1
63811,2002-07-11,2003-09-07,1
63811,2005-04-23,2005-05-05,0
63811,2007-09-27,2008-02-22,1
63813,2001-01-30,2001-09-30,1
63813,2008-10-29,2009-02-24,1
63815,2003-03-07,2003-06-19,0
63819,2003-06-25,2003-08-18,0
63819,2003-06-19,2006-08-12,0
63821,2000-08-31,2001-09-19,1
63821,2000-08-22,2008-10-11,1
63823,2009-03-25,2009-05-11,0
63825,2007-02-24,2007-07-01,1
63826,2004-01-18,2004-04-09,0
63826,2006-11-09,2007-12-19,0
63827,2004-04-03,2004-09-28,1
63827,2004-04-09,2005-12-18,0
63830,2007-06-04,2007-07-14,0
63831,2011-05-28,2014-09-04,0
63832,2000-05-05,2000-05-16,0
63835,2007-09-08,2007-10-05,0
63835,2007-11-06,2007-12-10,0
63836,2010-10-05,2010-10-22,0
63838,2008-02-27,2008-05-17,0
63839,2003-06-03,2003-08-21,1
63839,2008-01-13,2008-02-23,1
63841,2002-08-22,2003-05-12,0
63841,2003-10-22,2004-01-09,1
63841,2004-02-05,2004-08-25,1
63841,2005-10-29,2005-11-15,1
63841,2009-09-30,2011-06-20,0
63841,2014-11-03,2014-11-17,0
63842,2005-04-20,2005-04-30,0
63844,2007-04-06,2009-01-29,0
63845,2005-05-11,2005-11-07,0
63846,2002-03-29,2002-09-03,0
63846,2004-03-26,2004-09-06,0
63846,2005-10-01,2005-11-18,1
63846,2006-12-20,2006-12-21,1
63846,2008-06-11,2008-08-10,1
63846,2010-07-27,2010-11-10,0
63846,2011-09-15,2012-05-13,1
63847,2001-07-07,2001-10-19,0
63849,2005-11-04,2006-02-23,0
63849,2006-11-23,2007-01-06,1
63849,2007-03-17,2007-04-10,1
63849,2007-11-17,2008-01-18,0
63849,2007-03-21,2009-04-02,0
63849,2009-11-11,2010-03-16,0
63849,2012-09-03,2013-08-17,0
63849,2013-04-15,2013-08-17,0
63849,2012-09-02,2014-01-06,1
63849,2013-10-23,2014-02-05,1
63850,2004-07-01,2004-12-25,0
63850,2009-05-20,2009-06-13,1
63850,2009-05-10,2009-07-18,0
63850,2009-05-04,2011-03-06,0
63853,2004-03-20,2004-09-26,0
63853,2004-09-30,2004-12-06,0
63854,2007-11-06,2007-12-08,0
63857,2008-01-04,2008-05-20,1
63857,2012-05-05,2012-11-05,1
63859,2006-05-08,2006-07-07,0
63868,2001-05-15,2001-06-03,0
63869,2005-07-27,2005-11-28,0
63869,2005-07-18,2005-12-20,0
63869,2006-03-27,2006-08-02,0
63872,2007-05-08,2008-03-08,0
63872,2009-04-01,2009-06-09,1
63872,2009-12-14,2011-02-28,1
63872,2013-08-23,2014-04-23,0
63872,2009-07-17,2014-12-11,1
63873,2004-03-17,2004-08-27,0
63873,2008-12-17,2009-04-01,1
63876,2012-08-08,2014-09-05,1
63877,2009-05-06,2009-05-18,0
63881,2005-10-20,2006-06-07,0
63882,2004-02-29,2005-03-04,0
63882,2004-01-20,2005-05-11,0
63882,2006-06-25,2006-12-19,0
63882,2004-03-01,2006-12-11,0
63883,2003-12-12,2004-01-25,0
63884,2008-02-09,2008-03-19,0
63884,2011-08-03,2012-08-16,0
63884,2011-07-21,2012-11-06,0
63885,2004-11-01,2005-01-03,0
63888,2015-07-23,2015-10-10,0
63891,2004-12-11,2005-02-07,0
63892,2002-03-02,2002-04-18,0
63893,2010-01-26,2011-04-20,0
63894,2005-08-31,2006-04-11,0
63894,2007-01-03,2007-02-23,0
63895,2003-01-24,2003-05-13,0
63895,2003-02-02,2005-01-27,0
63895,2005-09-01,2005-09-27,0
63896,2001-03-20,2001-07-24,1
63901,2008-10-14,2009-09-13,0
63902,2013-08-01,2014-06-12,0
63906,2006-06-09,2007-01-11,0
63906,2008-04-07,2008-07-18,0
63909,2004-11-18,2005-03-15,1
63909,2006-02-06,2006-07-17,0
63909,2006-11-13,2007-01-02,0
63909,2007-02-28,2007-04-28,0
63909,2008-02-27,2008-09-20,1
63909,2007-03-20,2008-10-31,0
63912,2005-07-09,2005-08-01,0
63912,2005-08-25,2006-03-23,0
63914,2004-02-13,2004-03-27,0
63915,2009-06-18,2009-08-08,0
63915,2011-06-08,2012-05-23,0
63915,2011-01-09,2012-06-11,0
63915,2011-06-12,2013-08-20,1
63916,2003-04-19,2003-07-05,0
63916,2011-03-08,2011-06-19,0
63916,2010-08-24,2011-07-10,0
63916,2012-04-14,2013-04-24,0
63919,2010-01-21,2010-11-26,0
63920,2003-11-23,2003-12-06,0
63923,2005-11-29,2006-02-05,0
63923,2014-10-03,2014-12-12,0
63924,2008-02-14,2009-04-20,0
63924,2008-02-22,2010-06-12,1
63926,2003-02-21,2003-04-22,0
63926,2004-01-26,2004-07-28,0
63926,2010-01-26,2010-11-20,0
63927,2001-04-18,2001-06-18,0
63928,2013-06-23,2013-12-30,0
63928,2014-06-25,2015-04-25,1
63929,2001-01-01,2001-12-11,0
63929,2007-03-14,2007-07-19,0
63930,2007-08-22,2007-11-07,0
63931,2005-10-18,2006-04-17,0
63932,2008-04-07,2008-09-27,0
63932,2009-02-19,2009-09-17,0
63932,2014-01-29,2014-11-08,1
63933,2002-11-29,2003-08-06,0
63934,2012-01-02,2013-03-17,0
63937,2004-12-14,2005-02-07,0
63937,2008-06-02,2008-09-24,0
63937,2008-11-21,2009-07-03,1
63939,2000-04-21,2000-09-10,0
63941,2005-03-20,2005-06-04,0
63941,2013-02-17,2013-03-07,0
63941,2015-07-16,2015-08-28,0
63943,2009-02-21,2009-03-22,0
63945,2006-09-15,2006-10-24,0
63947,2013-11-08,2014-06-20,1
63950,2003-11-16,2004-05-06,0
63950,2004-05-11,2004-05-24,0
63950,2006-02-23,2006-05-08,1
63950,2007-10-29,2007-12-29,1
63950,2012-01-21,2012-04-08,1
63950,2015-01-12,2015-04-04,0
63951,2003-12-09,2004-04-09,0
63951,2009-07-06,2009-11-30,0
63952,2005-03-08,2005-06-12,1
63952,2009-01-30,2010-05-19,1
63953,2012-04-06,2012-10-19,0
63953,2012-04-13,2013-03-31,1
63955,2002-07-08,2002-07-25,0
63956,2014-01-26,2014-07-10,1
63957,2003-11-26,2004-07-03,0
63957,2006-05-19,2006-11-01,1
63962,2003-09-02,2003-12-08,0
63962,2003-08-26,2006-08-11,0
63962,2006-04-07,2007-10-01,0
63962,2006-03-06,2007-10-26,0
63962,2008-01-25,2008-03-27,0
63962,2011-11-16,2012-02-14,0
63962,2013-04-12,2013-05-11,0
63963,2009-11-03,2010-05-09,1
63963,2010-01-08,2010-05-24,1
63963,2013-11-04,2014-05-25,1
63963,2014-04-07,2014-10-02,1
63964,2003-01-10,2003-10-13,0
63964,2004-11-08,2004-11-24,0
63964,2005-01-10,2005-07-25,0
63964,2006-08-14,2007-05-07,0
63964,2007-06-16,2007-11-05,0
63964,2008-05-23,2008-12-25,1
63964,2007-06-17,2008-12-30,1
63965,2007-04-21,2007-05-03,0
63965,2008-11-23,2009-03-27,0
63965,2011-06-11,2011-10-04,0
63965,2011-06-02,2013-04-25,0
63966,2006-12-29,2007-08-07,0
63966,2006-12-18,2008-01-24,0
63966,2006-12-29,2009-03-03,1
63966,2008-07-19,2009-03-03,1
63967,2006-12-11,2007-03-29,0
63967,2004-05-08,2007-06-02,0
63967,2007-09-03,2009-08-03,1
63968,2004-12-27,2005-03-15,1
63968,2006-08-26,2006-10-09,1
63968,2007-11-07,2008-02-26,1
63968,2010-02-22,2010-04-03,1
